rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,BARCELONA,85689,85689,0,71950,71871,79,19.09521
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,GIRONA,29452,29452,0,7375,7375,0,299.34915
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,IBIZA,69839,45757,24082,57035,39263,17772,22.44937
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,MADRID,170,170,0,169,169,0,0.59172
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,MAHON,66967,43942,23025,55350,39837,15513,20.98826
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,MALAGA,288032,255069,32963,245052,220572,24480,17.53913
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,MURCIA INTERNATIONAL,47059,47059,0,45829,45829,0,2.68389
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,MURCIA SAN JAVIER,179,179,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,PALMA DE MALLORCA,300450,237911,62539,257701,225101,32600,16.5886
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,REUS,39159,39159,0,33515,33515,0,16.84022
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,SANTIAGO DE COMPOSTELA (SPAIN),0,0,0,184,0,184,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,SEVILLE,56,0,56,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EAST MIDLANDS INTERNATIONAL,VALENCIA,28534,28534,0,19886,19886,0,43.48788
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,ALICANTE,243808,243808,0,210523,210523,0,15.81062
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,ASTURIAS,142,0,142,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,BARCELONA,218961,215600,3361,179948,179948,0,21.68015
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,BILBAO,382,0,382,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,BURGOS,248,0,248,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,IBIZA,52785,50541,2244,49330,49330,0,7.00385
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,MADRID,184983,183325,1658,144702,144607,95,27.83721
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,MAHON,18592,15320,3272,11974,8809,3165,55.26975
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,MALAGA,153852,153852,0,170871,170871,0,-9.96015
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,PALMA DE MALLORCA,214240,196116,18124,190095,170905,19190,12.70154
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,PAMPLONA,0,0,0,346,0,346,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,REUS,14563,14563,0,18077,18077,0,-19.43907
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,SANTANDER,40409,40295,114,30246,30246,0,33.60114
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,SANTIAGO DE COMPOSTELA (SPAIN),26839,26700,139,24113,24113,0,11.30511
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,SEVILLE,45251,44996,255,33800,33800,0,33.8787
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,VALENCIA,31976,31071,905,26646,26646,0,20.003
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,VALLADOLID,233,0,233,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,VITORIA,0,0,0,335,0,335,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EDINBURGH,ZARAGOZA,658,0,658,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EXETER,ALICANTE,28895,28895,0,25025,25025,0,15.46454
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EXETER,IBIZA,0,0,0,5943,0,5943,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EXETER,MAHON,16793,0,16793,15677,0,15677,7.11871
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EXETER,MALAGA,28623,28623,0,19100,19100,0,49.85864
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,EXETER,PALMA DE MALLORCA,36200,0,36200,33234,0,33234,8.9246
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,ALICANTE,257478,234850,22628,235421,213761,21660,9.36917
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,BARCELONA,43678,43678,0,32037,28392,3645,36.33611
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,BILBAO,48,0,48,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,GIRONA,6065,6065,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,IBIZA,61836,44284,17552,58665,41932,16733,5.40527
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,JEREZ,0,0,0,1302,0,1302,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,MADRID,2050,0,2050,3099,0,3099,-33.84963
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,MAHON,19359,16070,3289,18179,14923,3256,6.49101
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,MALAGA,217422,199427,17995,206775,191410,15365,5.14908
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,PALMA DE MALLORCA,168376,134835,33541,161044,112241,48803,4.55279
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,REUS,50796,24380,26416,48410,23705,24705,4.92873
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,SEVILLE,1517,0,1517,5740,1136,4604,-73.57143
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GLASGOW,VITORIA,48,0,48,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,BARCELONA,225,225,0,270,270,0,-16.66667
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,BILBAO,163,163,0,117,117,0,39.31624
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,IBIZA,1463,770,693,109,109,0,1242.20183
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,MADRID,113,113,0,119,119,0,-5.04202
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,MAHON,398,398,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,MALAGA,1458,1458,0,1271,1271,0,14.71282
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,PALMA DE MALLORCA,3664,3664,0,3269,3269,0,12.08321
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,REUS,0,0,0,110,110,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,GUERNSEY,VALENCIA,111,111,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,HUMBERSIDE,PALMA DE MALLORCA,9619,0,9619,8874,0,8874,8.39531
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,INVERNESS,MADRID,0,0,0,56,0,56,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,INVERNESS,PALMA DE MALLORCA,1799,0,1799,2708,1200,1508,-33.56721
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,INVERNESS,SEVILLE,0,0,0,10,0,10,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,ISLE OF MAN,MALAGA,1909,0,1909,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,ISLE OF MAN,PALMA DE MALLORCA,3629,0,3629,2893,0,2893,25.44072
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,JERSEY,BARCELONA,0,0,0,187,0,187,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,JERSEY,IBIZA,3164,0,3164,441,441,0,617.46032
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,JERSEY,MALAGA,1790,0,1790,2103,0,2103,-14.8835
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,JERSEY,PALMA DE MALLORCA,3523,0,3523,5015,0,5015,-29.75075
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,JERSEY,REUS,0,0,0,402,0,402,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,ALICANTE,323566,323566,0,272750,272750,0,18.63098
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,ALMERIA,7310,7165,145,6713,6713,0,8.89319
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,BARCELONA,30107,30107,0,24321,23650,671,23.79014
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,GIRONA,46894,46894,0,48814,48814,0,-3.9333
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,IBIZA,84271,84271,0,85538,85538,0,-1.48121
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,MAHON,32429,32429,0,31381,31381,0,3.3396
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,MALAGA,247486,247323,163,234517,234517,0,5.53009
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,PALMA DE MALLORCA,295496,270919,24577,239965,221538,18427,23.14129
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,REUS,38208,38208,0,47311,47311,0,-19.24077
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,SAN SEBASTIAN,0,0,0,120,0,120,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LEEDS BRADFORD,VALENCIA,0,0,0,103,50,53,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),ALICANTE,245983,245983,0,192050,192050,0,28.08279
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),BARCELONA,92965,92907,58,117838,117838,0,-21.10779
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),CASTELLON COSTA AZAHAR,0,0,0,65,0,65,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),CASTELLÓN COSTA AZAHAR,0,0,0,1863,0,1863,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),GIRONA,0,0,0,21,21,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),IBIZA,8823,8823,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),MADRID,38305,36570,1735,29107,29107,0,31.60065
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),MALAGA,224011,224011,0,190534,190534,0,17.57009
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),PALMA DE MALLORCA,168434,168434,0,156364,156364,0,7.71917
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),REUS,30393,30393,0,18662,18662,0,62.86036
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),SANTIAGO DE COMPOSTELA (SPAIN),174,174,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),SEVILLE,0,0,0,96,0,96,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),VALENCIA,0,0,0,2536,0,2536,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),VITORIA,0,0,0,479,0,479,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,ALICANTE,840755,793878,46877,716459,671512,44947,17.34865
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,ALMERIA,70724,53186,17538,66833,53847,12986,5.82197
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,BARCELONA,502794,500226,2568,384713,383033,1680,30.69327
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,BILBAO,61513,61513,0,53797,53797,0,14.34281
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,GIRONA,62433,49490,12943,49732,41315,8417,25.53889
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,IBIZA,307892,254014,53878,275827,230041,45786,11.62504
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,JEREZ,0,0,0,67,0,67,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MADRID,188550,187975,575,141978,137269,4709,32.80227
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MAHON,151268,96343,54925,141856,95625,46231,6.6349
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MALAGA,581825,525493,56332,524725,473072,51653,10.88189
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MURCIA INTERNATIONAL,107875,107875,0,80945,80945,0,33.2695
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,PALMA DE MALLORCA,766533,637518,129015,705082,593828,111254,8.71544
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,REUS,106552,70863,35689,98789,66840,31949,7.85816
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,SANTANDER,31757,31757,0,32783,32783,0,-3.12967
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,SANTIAGO DE COMPOSTELA (SPAIN),173,173,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,SEVILLE,60764,59517,1247,48582,48522,60,25.07513
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,VALENCIA,60180,60180,0,57504,57416,88,4.65359
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,VITORIA,0,0,0,522,0,522,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,ALICANTE,271618,271618,0,240557,240557,0,12.91212
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,BARCELONA,35090,35090,0,5606,5606,0,525.9365
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,GIRONA,8920,8920,0,12174,12108,66,-26.72909
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,IBIZA,112886,112886,0,104809,104809,0,7.7064
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,MADRID,0,0,0,86,0,86,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,MAHON,42474,42474,0,60874,60874,0,-30.22637
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,MALAGA,159159,159159,0,148294,148294,0,7.32666
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,PALMA DE MALLORCA,251688,251517,171,239492,239492,0,5.09245
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,REUS,42528,42528,0,43260,43260,0,-1.69209
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWQUAY,ALICANTE,34204,34204,0,30433,30433,0,12.39115
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NEWQUAY,MALAGA,26158,26158,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NORWICH,IBIZA,8487,0,8487,8088,0,8088,4.93323
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NORWICH,MAHON,15017,0,15017,13880,0,13880,8.19164
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,NORWICH,PALMA DE MALLORCA,25474,0,25474,26323,0,26323,-3.22532
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,ALICANTE,85124,85124,0,81298,81298,0,4.70614
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,BARCELONA,33563,33563,0,29762,29762,0,12.77132
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,JEREZ,0,0,0,475,0,475,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,MADRID,302,0,302,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,MALAGA,69143,69014,129,62079,61925,154,11.37905
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,MURCIA INTERNATIONAL,21813,21813,0,20111,20111,0,8.46303
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,PALMA DE MALLORCA,64102,64102,0,57779,57779,0,10.94342
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,SANTANDER,0,0,0,100,0,100,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,ALICANTE,1112,1112,0,4077,4077,0,-72.72504
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,BARCELONA,0,0,0,57,57,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,IBIZA,0,0,0,3342,3342,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,MALAGA,3868,3868,0,7404,7404,0,-47.75797
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,PALMA DE MALLORCA,16239,10247,5992,12768,9564,3204,27.18515
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,REUS,0,0,0,87,0,87,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,VALENCIA,0,0,0,50,0,50,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,TEESSIDE INTERNATIONAL AIRPORT,ALICANTE,37976,37976,0,31190,31190,0,21.75697
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,TEESSIDE INTERNATIONAL AIRPORT,GIRONA,332,332,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,TEESSIDE INTERNATIONAL AIRPORT,MALAGA,306,306,0,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN,2,TEESSIDE INTERNATIONAL AIRPORT,PALMA DE MALLORCA,36482,19081,17401,26660,17911,8749,36.84171
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,ARRECIFE,456123,395495,60628,353946,294970,58976,28.86796
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,FUERTEVENTURA,189751,140867,48884,159039,111723,47316,19.31099
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,LAS PALMAS,283217,219093,64124,229915,165261,64654,23.18335
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,SANTA CRUZ DE LA PALMA,16078,0,16078,11826,0,11826,35.95468
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,TENERIFE (SURREINA SOFIA),710578,577408,133170,574445,459697,114748,23.69818
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,HEATHROW,ARRECIFE,0,0,0,15147,15147,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,HEATHROW,LAS PALMAS,0,0,0,6121,6121,0,-100
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,HEATHROW,TENERIFE (SURREINA SOFIA),63511,63511,0,102417,102417,0,-37.98783
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,ARRECIFE,113677,80726,32951,95609,66090,29519,18.8978
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,FUERTEVENTURA,77976,77976,0,88954,88954,0,-12.34121
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,LAS PALMAS,81238,81060,178,91177,91177,0,-10.90078
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,TENERIFE (SURREINA SOFIA),173604,160118,13486,215250,205243,10007,-19.34774
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,ARRECIFE,274938,274938,0,264803,264803,0,3.82737
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,FUERTEVENTURA,174984,174984,0,158052,158052,0,10.71293
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,LAS PALMAS,233919,203210,30709,187572,161755,25817,24.70891
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,TENERIFE (SURREINA SOFIA),518149,502304,15845,451476,436515,14961,14.76778
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,ABERDEEN,TENERIFE (SURREINA SOFIA),29193,0,29193,27613,0,27613,5.72194
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,ARRECIFE,90116,82272,7844,79270,72308,6962,13.68235
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,FUERTEVENTURA,28825,28825,0,26612,26612,0,8.3158
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,LAS PALMAS,41521,41382,139,35232,35232,0,17.85025
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,TENERIFE (SURREINA SOFIA),147970,140688,7282,118597,111219,7378,24.76707
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIGGIN HILL,LAS PALMAS,8,0,8,0,0,0,0
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,ARRECIFE,244530,187156,57374,224828,171610,53218,8.76314
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,FUERTEVENTURA,158892,123172,35720,145448,110222,35226,9.24317
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,LAS PALMAS,176559,120431,56128,157235,107041,50194,12.28988
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,TENERIFE (SURREINA SOFIA),387997,297542,90455,348885,270013,78872,11.21057
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BOURNEMOUTH,ARRECIFE,35306,5698,29608,29567,2169,27398,19.41015
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BOURNEMOUTH,LAS PALMAS,20874,10863,10011,20514,11423,9091,1.7549
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BOURNEMOUTH,TENERIFE (SURREINA SOFIA),58275,29434,28841,55073,27708,27365,5.8141
19/03/2024 14:19,2023,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BRISTOL,ARRECIFE,248085,214963,33122,184930,155409,29521,34.15076
