rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EDINBURGH,VALENCE,1111,0,1111,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,BIARRITZ,272,0,272,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,BORDEAUX,0,0,0,126,0,126,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,CHAMBERY,4056,0,4056,4338,0,4338,-6.50069
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,GUYANCOURT,0,0,0,172,172,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,LYON,165,0,165,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,MARSEILLE,0,0,0,250,0,250,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,MONTPELLIER,0,0,0,73,0,73,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,NANTES,191,0,191,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,PARIS (LE BOURGET),0,0,0,164,0,164,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,EXETER,TOULOUSE (BLAGNAC),151,0,151,35,0,35,331.42857
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,BIARRITZ,0,0,0,92,0,92,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,BORDEAUX,8974,8974,0,5599,5599,0,60.27862
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,CHAMBERY,4652,0,4652,4700,0,4700,-1.02128
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,GRENOBLE,0,0,0,339,0,339,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,LILLE,0,0,0,135,0,135,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,LYON,125,0,125,55,0,55,127.27273
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,MARSEILLE,5141,5052,89,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,NICE,677,0,677,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,PARIS (CHARLES DE GAULLE),186391,186391,0,150041,149713,328,24.22671
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,PARIS (LE BOURGET),0,0,0,42,0,42,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,PERPIGNAN,0,0,0,86,0,86,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,TARBES-LOURDES INTERNATIONAL,1273,0,1273,296,0,296,330.06757
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GLASGOW,TOULON / HYERES,302,0,302,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GUERNSEY,BEAUVAIS,82,0,82,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GUERNSEY,BIARRITZ,103,103,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GUERNSEY,DINARD,1,0,1,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GUERNSEY,GRENOBLE,1349,1275,74,1147,748,399,17.61116
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GUERNSEY,PARIS (CHARLES DE GAULLE),7583,7583,0,146,146,0,5093.83562
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,GUERNSEY,TARBES-LOURDES INTERNATIONAL,0,0,0,138,0,138,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,HUMBERSIDE,NANTES,0,0,0,81,0,81,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,HUMBERSIDE,NICE,75,0,75,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,HUMBERSIDE,PERPIGNAN,122,0,122,101,0,101,20.79208
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,INVERNESS,CHAMBERY,13,0,13,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,INVERNESS,LORIENT,73,0,73,243,0,243,-69.95885
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,INVERNESS,PARIS (LE BOURGET),0,0,0,13,0,13,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,ISLE OF MAN,PARIS (LE BOURGET),10,0,10,134,0,134,-92.53731
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,JERSEY,CAEN,0,0,0,116,116,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,JERSEY,GRENOBLE,556,0,556,419,0,419,32.6969
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,JERSEY,RENNES,0,0,0,1541,1354,187,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,JERSEY,TOULOUSE (BLAGNAC),0,0,0,56,0,56,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,BEAUVAIS,25022,25022,0,16629,16629,0,50.47207
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,BERGERAC,4561,4561,0,4622,4622,0,-1.31977
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,CHAMBERY,4958,4958,0,5355,5355,0,-7.41363
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,LIMOGES,16517,16517,0,17322,17322,0,-4.64727
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,MONTPELLIER,31,0,31,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,NICE,13907,13078,829,10910,10838,72,27.47021
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,PARIS (CHARLES DE GAULLE),60286,60286,0,51116,51116,0,17.93959
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,PERPIGNAN,13669,13638,31,18302,17705,597,-25.31417
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LEEDS BRADFORD,TARBES-LOURDES INTERNATIONAL,753,0,753,943,0,943,-20.14846
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),BEAUVAIS,0,0,0,31762,31762,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),BERGERAC,19842,19842,0,19943,19943,0,-0.50644
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),BREST,179,179,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),CHAMBERY,97,0,97,97,0,97,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),GRENOBLE,0,0,0,1492,1492,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),LYON,2481,2481,0,1022,1022,0,142.7593
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),MONTPELLIER,32,0,32,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),MULHOUSE HABSHEIM,0,0,0,100,0,100,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),NANTES,171,171,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),NICE,71099,71099,0,71442,71442,0,-0.48011
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),PARIS (CHARLES DE GAULLE),79297,79252,45,66485,66485,0,19.27051
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),PERPIGNAN,33,0,33,326,0,326,-89.8773
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),TARBES-LOURDES INTERNATIONAL,1730,0,1730,1818,0,1818,-4.84048
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,LIVERPOOL (JOHN LENNON),TOULOUSE (BLAGNAC),116,0,116,1592,0,1592,-92.71357
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BEAUVAIS,123311,123311,0,102763,102763,0,19.99552
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BERGERAC,4846,4846,0,4810,4810,0,0.74844
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BEZIERS,27565,27565,0,24556,24556,0,12.25362
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BORDEAUX,64528,64528,0,63585,63585,0,1.48305
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,BREST,179,179,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,CARCASSONNE,53100,53100,0,55191,55191,0,-3.78866
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,CHAMBERY,34843,14668,20175,33185,16174,17011,4.99623
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,GRENOBLE,24831,24728,103,16744,16744,0,48.2979
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LA ROCHELLE,6417,6141,276,4929,4929,0,30.18868
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LIMOGES,49801,49801,0,42731,42731,0,16.54537
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,LYON,33193,33048,145,11354,11165,189,192.34631
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,MARSEILLE,21016,21016,0,38993,38993,0,-46.10315
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,NANTES,29684,29684,0,41511,41511,0,-28.49124
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,NICE,98060,98060,0,94401,94401,0,3.87602
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PARIS (CHARLES DE GAULLE),714138,714098,40,670694,670694,0,6.47747
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PARIS (LE BOURGET),40,0,40,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PARIS (ORLY),92038,92038,0,80254,80254,0,14.68338
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,PERPIGNAN,0,0,0,924,0,924,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,TARBES-LOURDES INTERNATIONAL,182,0,182,657,0,657,-72.29833
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,MANCHESTER,TOULOUSE (BLAGNAC),5471,73,5398,6701,298,6403,-18.35547
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,GRENOBLE,5835,5835,0,5564,5564,0,4.8706
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,MONTPELLIER,0,0,0,101,0,101,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,PARIS (CHARLES DE GAULLE),135765,135587,178,109641,108513,1128,23.82685
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,PARIS (LE BOURGET),0,0,0,88,0,88,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,PERPIGNAN,147,0,147,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NEWCASTLE,TARBES-LOURDES INTERNATIONAL,365,0,365,720,0,720,-49.30556
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,NORWICH,ANNECY,0,0,0,9,0,9,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,BEAUVAIS,186,0,186,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,MARSEILLE,0,0,0,16152,16152,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,TARBES-LOURDES INTERNATIONAL,0,0,0,262,0,262,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,PRESTWICK,TOULOUSE (BLAGNAC),175,0,175,161,161,0,8.69565
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,BERGERAC,3362,3362,0,3452,3452,0,-2.60718
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,CAEN,1186,1186,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,CHAMBERY,4031,4031,0,4445,4445,0,-9.31384
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,LILLE,150,150,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,LIMOGES,0,0,0,981,981,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,PARIS (CHARLES DE GAULLE),6633,6633,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SOUTHAMPTON,PARIS (ORLY),5116,5116,0,9043,9043,0,-43.42585
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,STORNOWAY,LORIENT,0,0,0,8,0,8,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,SUMBURGH,RENNES,67,0,67,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,AUXERRE,0,0,0,56,0,56,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,NICE,0,0,0,63,0,63,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,FRANCE,2,TEESSIDE INTERNATIONAL AIRPORT,TARBES-LOURDES INTERNATIONAL,712,0,712,757,0,757,-5.94452
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,BERLIN BRANDENBURG,294304,294034,270,290482,290482,0,1.31574
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,COLOGNE BONN,1965,345,1620,162,0,162,1112.96296
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,DORTMUND,0,0,0,103,0,103,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,DUSSELDORF,633,633,0,632,104,528,0.15823
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,FRANKFURT MAIN,51148,48389,2759,115579,113398,2181,-55.74629
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,FRIEDRICHSHAFEN,4120,4120,0,3600,3600,0,14.44444
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,HAMBURG,93378,93378,0,99791,99304,487,-6.42643
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,MEMMINGEN ALLGAU,77,0,77,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,MUNICH,151131,150638,493,159082,159082,0,-4.99805
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,GATWICK,NUREMBERG,0,0,0,2458,2458,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,BERLIN BRANDENBURG,614041,613645,396,539471,539471,0,13.8228
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,COLOGNE BONN,315386,315083,303,196832,196832,0,60.23106
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,DORTMUND,575,0,575,248,248,0,131.85484
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,DUSSELDORF,621135,620414,721,602968,602968,0,3.01293
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,FRANKFURT MAIN,1418172,1417891,281,1333000,1333000,0,6.3895
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,FRIEDRICHSHAFEN,249,249,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,HAMBURG,584939,584939,0,551429,551429,0,6.07694
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,HANOVER,200130,200130,0,181052,181052,0,10.5373
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,MUNICH,1309796,1309796,0,1209739,1209739,0,8.27096
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,NUREMBERG,9939,9939,0,57144,57144,0,-82.6071
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,HEATHROW,STUTTGART,368836,368836,0,354902,354902,0,3.92615
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LONDON CITY,BERLIN BRANDENBURG,198121,198121,0,175042,175042,0,13.18484
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LONDON CITY,DUSSELDORF,26253,26105,148,128443,128443,0,-79.56058
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LONDON CITY,FRANKFURT MAIN,234909,234909,0,250450,250450,0,-6.20523
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,BERLIN BRANDENBURG,78105,78105,0,87040,87040,0,-10.2654
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,COLOGNE BONN,879,879,0,374,374,0,135.02674
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,DORTMUND,1857,808,1049,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,FRANKFURT MAIN,1070,977,93,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,HAHN,0,0,0,151,151,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,HAMBURG,0,0,0,180,180,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,HANOVER,384,384,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,LUBECK,0,0,0,164,0,164,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,NUREMBERG,0,0,0,57,0,57,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,LUTON,STUTTGART,143,143,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,SOUTHEND,BERLIN BRANDENBURG,88,88,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,BERLIN BRANDENBURG,433847,432688,1159,405098,404973,125,7.0968
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,BREMEN,157288,157288,0,155729,155729,0,1.0011
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,COLOGNE BONN,329301,329301,0,309690,309690,0,6.33246
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,DORTMUND,125142,125142,0,106647,106402,245,17.34226
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,DRESDEN,0,0,0,30960,30864,96,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,DUSSELDORF,0,0,0,90,90,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,FRANKFURT MAIN,200,200,0,96,96,0,108.33333
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,HAHN,156888,156888,0,136151,136151,0,15.23088
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,HAMBURG,187795,187795,0,192497,191891,606,-2.44264
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,HANOVER,174,174,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,KARLSRUHE/BADEN BADEN,148223,148223,0,138786,138786,0,6.79968
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,LEIPZIG,64154,63511,643,53433,53433,0,20.06438
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,MEMMINGEN ALLGAU,123853,123853,0,87438,87438,0,41.64665
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,MUNICH,1766,1766,0,5612,5612,0,-68.53172
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,MUNSTER-OSNABRUCK,0,0,0,189,189,0,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,NIEDERRHEIN,458,321,137,860,860,0,-46.74419
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,NUREMBERG,165778,165778,0,144049,144049,0,15.08445
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,1,STANSTED,PADERBORN,343,343,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,ABERDEEN,FRANKFURT MAIN,0,0,0,386,0,386,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST CITY (GEORGE BEST),FRANKFURT MAIN,23333,23333,0,14014,14014,0,66.49779
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,COLOGNE BONN,0,0,0,48,0,48,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,FRANKFURT MAIN,0,0,0,129,0,129,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BELFAST INTERNATIONAL,FRIEDRICHSHAFEN,180,0,180,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,BERLIN BRANDENBURG,20,0,20,5,0,5,300
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,DUSSELDORF,28,0,28,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,ERFURT,27,0,27,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,FRANKFURT MAIN,0,0,0,2,0,2,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,FRIEDRICHSHAFEN,0,0,0,11,0,11,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,HAMBURG,0,0,0,4,0,4,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,LUBECK,0,0,0,124,0,124,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,MUNICH,29,0,29,16,0,16,81.25
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,PADERBORN,0,0,0,1,0,1,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,SCHWABISCH HALL HESSENTAL,0,0,0,77,0,77,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIGGIN HILL,WESTERLAND (SYLT),2,0,2,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,BERLIN BRANDENBURG,69461,69461,0,90,89,1,77078.88889
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,BRAUNSCHWEIG,175,0,175,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,COLOGNE BONN,4068,4068,0,3090,2878,212,31.65049
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,DORTMUND,545,545,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,DUSSELDORF,109495,109495,0,113503,113067,436,-3.53118
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,ERFURT,307,0,307,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,FRANKFURT MAIN,242046,242046,0,241224,241224,0,0.34076
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,HAHN,452,452,0,0,0,0,0
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,HAMBURG,0,0,0,518,0,518,-100
14/03/2025 11:46,2024,1,WESTERN EUROPE-EU,GERMANY,2,BIRMINGHAM,LEIPZIG,248,0,248,181,0,181,37.01657
