rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BIRMINGHAM,SOUTHAMPTON,0,0,0,36,0,36,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BIRMINGHAM,STANSTED,321,321,0,210,210,0,52.85714
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,BIRMINGHAM,161,0,161,368,0,368,-56.25
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,BLACKPOOL,0,0,0,46,0,46,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,BRISTOL,185,185,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,CARDIFF WALES,0,0,0,47,0,47,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,EAST MIDLANDS INTERNATIONAL,166,0,166,343,0,343,-51.6035
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,EDINBURGH,50777,50777,0,48192,48192,0,5.36396
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,GATWICK,688,688,0,689,334,355,-0.14514
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,JERSEY,158,158,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,LEEDS BRADFORD,0,0,0,101,0,101,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,LIVERPOOL (JOHN LENNON),193,0,193,267,0,267,-27.71536
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,MANCHESTER,355,52,303,340,0,340,4.41176
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,NEWCASTLE,141,0,141,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BOURNEMOUTH,STANSTED,81,0,81,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,ABERDEEN,14306,14306,0,16344,16344,0,-12.46941
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,BELFAST CITY (GEORGE BEST),50080,50080,0,44215,44215,0,13.26473
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,BELFAST INTERNATIONAL,262287,262287,0,269385,269385,0,-2.63489
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,BIRMINGHAM,523,523,0,23,23,0,2173.91304
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,CARDIFF WALES,713,713,0,538,538,0,32.52788
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,EAST MIDLANDS INTERNATIONAL,135,135,0,18,18,0,650
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,EDINBURGH,451404,451404,0,422825,422825,0,6.75906
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,EXETER,1758,1758,0,822,822,0,113.86861
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,GATWICK,170,170,0,712,712,0,-76.1236
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,GLASGOW,292113,292113,0,295945,295903,42,-1.29484
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,GUERNSEY,25818,25818,0,25750,25750,0,0.26408
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,HAWARDEN,72,0,72,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,HUMBERSIDE,82,0,82,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,INVERNESS,92198,92198,0,83762,83762,0,10.07139
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,ISLE OF MAN,21040,21040,0,27238,27238,0,-22.75497
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,JERSEY,31140,31140,0,35908,35908,0,-13.27838
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,LEEDS BRADFORD,0,0,0,10,10,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,LIVERPOOL (JOHN LENNON),250,250,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,MANCHESTER,99,0,99,246,212,34,-59.7561
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,NEWCASTLE,147923,147879,44,143216,143216,0,3.28664
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,NEWQUAY,0,0,0,93,93,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,NORWICH,0,0,0,114,0,114,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,SOUTHAMPTON,51,51,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,STANSTED,2,2,0,186,186,0,-98.92473
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,BRISTOL,TEESSIDE INTERNATIONAL AIRPORT,46,46,0,72,35,37,-36.11111
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CAMPBELTOWN,GLASGOW,6893,6893,0,7004,7004,0,-1.58481
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CAMPBELTOWN,ISLAY,0,0,0,2,2,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CAMPBELTOWN,TIREE,48,48,0,66,66,0,-27.27273
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,ABERDEEN,0,0,0,1,0,1,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,BELFAST CITY (GEORGE BEST),40369,40302,67,35684,35502,182,13.12913
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,BELFAST INTERNATIONAL,216,0,216,11546,11546,0,-98.12922
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,BIGGIN HILL,0,0,0,47,0,47,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,BLACKPOOL,29,0,29,91,0,91,-68.13187
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,BOURNEMOUTH,0,0,0,47,0,47,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,CAMBRIDGE,78,0,78,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,EAST MIDLANDS INTERNATIONAL,73,0,73,65,0,65,12.30769
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,EDINBURGH,16189,15933,256,20320,19848,472,-20.32972
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,GLASGOW,35,0,35,175,0,175,-80
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,HUMBERSIDE,230,0,230,108,0,108,112.96296
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,LEEDS BRADFORD,193,0,193,259,0,259,-25.48263
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,LIVERPOOL (JOHN LENNON),40,0,40,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,MANCHESTER,70,0,70,230,0,230,-69.56522
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,NEWCASTLE,125,0,125,118,0,118,5.9322
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,NORWICH,152,0,152,148,0,148,2.7027
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,STANSTED,74,0,74,28,0,28,164.28571
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CARDIFF WALES,TEESSIDE INTERNATIONAL AIRPORT,171,0,171,357,0,357,-52.10084
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),BIRMINGHAM,19629,19629,0,323,0,323,5977.08978
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),EDINBURGH,5266,5266,0,245,79,166,2049.38776
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),GLASGOW,12663,12663,0,15855,15534,321,-20.13245
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),HEATHROW,74547,74547,0,46760,46760,0,59.42472
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),LIVERPOOL (JOHN LENNON),4603,4603,0,10703,10703,0,-56.99337
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),MANCHESTER,58397,58397,0,56967,56967,0,2.51023
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),STANSTED,0,0,0,19058,19058,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,ABERDEEN,2,2,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,BELFAST CITY (GEORGE BEST),0,0,0,3071,3071,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,BIGGIN HILL,0,0,0,3,0,3,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,HEATHROW,28558,28558,0,18742,18742,0,52.37435
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,KIRKWALL,513,513,0,450,450,0,14
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,LONDON CITY,0,0,0,8544,8544,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,DUNDEE,SUMBURGH,924,924,0,1743,1743,0,-46.98795
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,ABERDEEN,0,0,0,202,202,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BELFAST CITY (GEORGE BEST),40629,40629,0,37276,37276,0,8.99506
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BELFAST INTERNATIONAL,48443,48443,0,39785,39785,0,21.76197
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BIGGIN HILL,91,0,91,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BIRMINGHAM,27,27,0,671,671,0,-95.97615
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BOURNEMOUTH,42,0,42,69,69,0,-39.13043
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BRISTOL,134,134,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,CARDIFF WALES,0,0,0,65,0,65,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,EDINBURGH,0,0,0,84,0,84,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,GLASGOW,0,0,0,40,0,40,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,GUERNSEY,7191,7191,0,11218,11218,0,-35.89766
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,HUMBERSIDE,0,0,0,537,537,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,JERSEY,24167,24167,0,26303,26303,0,-8.12075
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,LEEDS BRADFORD,161,161,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,MANCHESTER,0,0,0,787,787,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,NEWCASTLE,0,0,0,98,0,98,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,NEWQUAY,0,0,0,2828,2828,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,SOUTHAMPTON,39,18,21,34,0,34,14.70588
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,STANSTED,580,580,0,530,530,0,9.43396
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,ABERDEEN,404,404,0,203,203,0,99.01478
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,BELFAST CITY (GEORGE BEST),130708,130708,0,117671,117516,155,11.0792
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,BELFAST INTERNATIONAL,518557,518557,0,434261,434094,167,19.41137
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,BIRMINGHAM,273793,273793,0,215703,215233,470,26.93055
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,BOURNEMOUTH,50957,50957,0,48140,48140,0,5.85168
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,BRISTOL,451727,451727,0,422681,422681,0,6.87185
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,CARDIFF WALES,16022,15935,87,20357,19884,473,-21.29489
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,CITY OF DERRY (EGLINTON),5212,5212,0,245,79,166,2027.34694
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,DUNDEE,84,84,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,EAST MIDLANDS INTERNATIONAL,0,0,0,102,0,102,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,EXETER,27405,27405,0,24003,24003,0,14.17323
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,GATWICK,476056,476056,0,459475,459475,0,3.60868
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,GLASGOW,702,702,0,1195,1195,0,-41.25523
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,GUERNSEY,4425,4425,0,877,877,0,404.561
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,HEATHROW,1159371,1159277,94,1049428,1049334,94,10.47647
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,INVERNESS,234,234,0,495,116,379,-52.72727
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,ISLE OF MAN,9412,9412,0,11367,11367,0,-17.19891
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,JERSEY,17787,17733,54,17932,17932,0,-0.80861
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,KIRKWALL,36058,36058,0,38745,38745,0,-6.93509
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,LEEDS BRADFORD,84,0,84,296,296,0,-71.62162
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,LONDON CITY,336594,336594,0,342973,342934,39,-1.85991
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,LUTON,338131,338036,95,313533,313350,183,7.84543
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,MANCHESTER,280,280,0,670,670,0,-58.20896
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,NEWCASTLE,136,136,0,498,498,0,-72.69076
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,NEWQUAY,20932,20932,0,20867,20867,0,0.3115
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,PRESTWICK,193,193,0,162,162,0,19.1358
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,SOUTHAMPTON,82565,82565,0,89058,89058,0,-7.29075
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,STANSTED,695255,694931,324,600026,600026,0,15.87081
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,STORNOWAY,15795,15795,0,18513,18513,0,-14.68158
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EDINBURGH,SUMBURGH,38059,38059,0,37191,37031,160,2.3339
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,BELFAST CITY (GEORGE BEST),29796,29796,0,30857,30857,0,-3.43844
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,BIGGIN HILL,0,0,0,83,0,83,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,BIRMINGHAM,132,132,0,32,32,0,312.5
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,BLACKPOOL,75,0,75,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,BOURNEMOUTH,144,144,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,BRISTOL,2290,2290,0,2169,2169,0,5.57861
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,CARDIFF WALES,0,0,0,43,43,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,DUNKESWELL,56,56,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,EAST MIDLANDS INTERNATIONAL,0,0,0,31,31,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,EDINBURGH,27435,27435,0,23998,23998,0,14.32203
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,GATWICK,254,254,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,GLASGOW,1494,1494,0,12773,12773,0,-88.30345
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,GLOUCESTERSHIRE,67,67,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,GUERNSEY,16076,16076,0,17012,17012,0,-5.502
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,HEATHROW,0,0,0,41,41,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,HUMBERSIDE,174,42,132,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,ISLE OF MAN,10,10,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,ISLES OF SCILLY (ST.MARYS),6726,6726,0,8063,8063,0,-16.58192
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,JERSEY,27477,27477,0,28204,28204,0,-2.57765
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,LANDS END (ST JUST),50,50,0,99,99,0,-49.49495
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,LEEDS BRADFORD,111,36,75,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,LONDON CITY,98,98,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,MANCHESTER,314,207,107,133,99,34,136.09023
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,NEWCASTLE,13887,13845,42,13597,13553,44,2.13282
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,NEWQUAY,0,0,0,12,12,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,NORWICH,106,0,106,108,36,72,-1.85185
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,REDHILL,182,0,182,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,SOUTHAMPTON,78,78,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,STANSTED,73,0,73,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,TEESSIDE INTERNATIONAL AIRPORT,219,0,219,85,85,0,157.64706
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,EXETER,WHALSAY,9,9,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,ABERDEEN,701,701,0,201,186,15,248.75622
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,BARRA,11415,11415,0,12917,12917,0,-11.62809
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,BELFAST CITY (GEORGE BEST),113192,113192,0,104227,104227,0,8.60142
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,BELFAST INTERNATIONAL,309755,309755,0,309943,309943,0,-0.06066
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,BENBECULA,24997,24997,0,26339,26339,0,-5.09511
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,BIRMINGHAM,163188,163102,86,164220,164150,70,-0.62843
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,BRISTOL,292172,292172,0,296326,296281,45,-1.40183
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,CAMPBELTOWN,7075,7075,0,7146,7146,0,-0.99356
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,CARDIFF WALES,0,0,0,215,129,86,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,CITY OF DERRY (EGLINTON),12673,12673,0,15875,15554,321,-20.17008
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,EAST MIDLANDS INTERNATIONAL,0,0,0,40,0,40,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,EDINBURGH,905,905,0,486,333,153,86.21399
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,EXETER,1509,1509,0,12849,12849,0,-88.2559
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,GATWICK,456002,455743,259,466319,466319,0,-2.21243
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,HEATHROW,954027,954027,0,859520,859520,0,10.99532
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,INVERNESS,59,59,0,144,144,0,-59.02778
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,ISLAY,30758,30758,0,28990,28990,0,6.09865
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,JERSEY,53536,53536,0,51034,51034,0,4.90261
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,KIRKWALL,20910,20910,0,17534,17534,0,19.25402
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,LEEDS BRADFORD,140,0,140,329,329,0,-57.44681
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,LONDON CITY,208405,208405,0,209062,209062,0,-0.31426
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,LUTON,255095,255095,0,236550,236500,50,7.83978
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,MANCHESTER,580,326,254,28,28,0,1971.42857
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,NEWCASTLE,111,111,0,373,15,358,-70.24129
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,NEWQUAY,5359,5359,0,5045,5045,0,6.22398
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,NORWICH,0,0,0,72,20,52,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,SOUTHAMPTON,96715,96715,0,87044,87044,0,11.11047
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,STANSTED,225110,224999,111,228993,228804,189,-1.69569
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,STORNOWAY,67399,67399,0,66894,66894,0,0.75493
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,SUMBURGH,22750,22750,0,20080,20080,0,13.29681
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GLASGOW,TIREE,9525,9525,0,11319,11319,0,-15.84946
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,ABERDEEN,0,0,0,460,199,261,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,ALDERNEY,30918,30918,0,32525,32525,0,-4.94081
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,BIRMINGHAM,33255,33205,50,32386,32386,0,2.68326
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,BRISTOL,26689,26689,0,26285,26285,0,1.537
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,COMPTON ABASS,0,0,0,4,4,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,EAST MIDLANDS INTERNATIONAL,7052,7052,0,11324,11324,0,-37.72519
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,EDINBURGH,4389,4389,0,859,859,0,410.94296
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,EXETER,15162,15162,0,16110,16110,0,-5.88454
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,GATWICK,254456,254456,0,307327,307325,2,-17.2035
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,GLASGOW,0,0,0,6,0,6,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,ISLE OF MAN,0,0,0,478,347,131,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,JERSEY,64377,64368,9,76798,76472,326,-16.1736
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,LEEDS BRADFORD,3817,3817,0,4104,4104,0,-6.99318
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,LIVERPOOL (JOHN LENNON),4334,4334,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,LONDON CITY,44332,44332,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,MANCHESTER,61198,61198,0,63827,63827,0,-4.11895
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,NEWQUAY,371,371,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,SOUTHAMPTON,93906,93906,0,97466,97421,45,-3.65256
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,SOUTHEND,144,144,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,STANSTED,9176,9176,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,GUERNSEY,STORNOWAY,0,0,0,202,0,202,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,HUMBERSIDE,ABERDEEN,9994,9994,0,11275,11275,0,-11.36142
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,HUMBERSIDE,BIGGIN HILL,0,0,0,41,0,41,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,HUMBERSIDE,BRISTOL,74,0,74,140,0,140,-47.14286
